"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.433700667E0,-9.119036865E-1,-7.725135498E0,-9.783654785E-1
7.453739666E0,-1.270857239E0,-6.362070007E0,-1.538350983E0
7.473778667E0,-1.415755920E0,-5.483546906E0,-1.901944885E0
7.493817667E0,-1.856439514E0,-5.159171448E0,-2.153421936E0
7.513856666E0,-2.379152527E0,-5.225633240E0,-2.585573273E0
7.533895667E0,-3.374283142E0,-5.805677032E0,-3.218157806E0
7.553934666E0,-3.781436462E0,-5.967939606E0,-4.003275146E0
7.573973667E0,-3.088976440E0,-6.382128296E0,-3.367098083E0
7.594012666E0,-2.947221222E0,-6.239924011E0,-3.318299561E0
7.614051666E0,-3.174149323E0,-6.800657959E0,-4.180207214E0
7.634090667E0,-2.931803284E0,-8.388106842E0,-4.240082703E0
7.654129666E0,-3.111280060E0,-9.956395569E0,-4.097279663E0
7.674168667E0,-3.169508972E0,-1.188273972E1,-5.482648773E0
7.694207666E0,-3.405568085E0,-1.361209351E1,-6.410718842E0
7.714246667E0,-3.255729675E0,-1.364292938E1,-6.645879822E0
7.734285667E0,-3.356021118E0,-1.261277161E1,-4.881947937E0
7.754324666E0,-3.948638763E0,-1.193992081E1,-3.743415527E0
7.774363667E0,-2.452649689E0,-1.130913254E1,-1.081201630E0
7.794402666E0,-5.093907166E-1,-1.029289581E1,7.526348877E-1
7.814441667E0,6.789880371E-1,-1.055245605E1,7.303312683E-1
7.834480667E0,9.075627136E-1,-9.498048706E0,1.090332642E0
7.854519417E0,-1.275497589E0,-1.084449875E1,2.275268555E-1
