"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.009451542E0,-3.741295338E-1,1.141882762E-1,1.359722733E0
7.029491542E0,2.619943321E-1,-4.816040862E-3,1.272721410E0
7.049531542E0,8.305702806E-1,1.151708588E-1,1.250530481E0
7.069571543E0,7.550283074E-1,3.956319988E-1,1.460667133E0
7.089611542E0,1.961021870E-1,5.103472471E-1,1.715610027E0
7.109651542E0,-5.143320560E-1,3.541089594E-1,1.849212408E0
7.129692542E0,-1.044368267E0,1.150752138E-2,1.884109020E0
7.149732542E0,-1.233077645E0,-1.765181571E-1,1.854114771E0
7.169772542E0,-1.008196235E0,-1.821779609E-1,1.826065660E0
7.189812542E0,-5.161070824E-1,-8.335999399E-2,1.892640233E0
7.209852542E0,-2.312555723E-2,7.776897401E-2,2.055216074E0
7.229892542E0,1.730840951E-1,2.422712445E-1,2.207496405E0
7.249932542E0,9.619008750E-2,2.853378654E-1,2.305027723E0
7.269973543E0,-5.157442018E-2,2.083572149E-1,2.268819332E0
7.290013542E0,-1.861224622E-1,1.099516824E-1,2.175938129E0
7.310053542E0,-2.827050388E-1,3.433053195E-2,2.164623976E0
7.330093542E0,-3.118618429E-1,1.155987289E-2,2.148630619E0
7.350133542E0,-2.394874692E-1,-4.981126171E-3,2.054011822E0
7.370173542E0,-6.658890843E-2,3.635845147E-3,1.848290682E0
7.390213542E0,1.316650212E-1,2.492336929E-2,1.585567117E0
7.410254542E0,2.170385569E-1,5.877739564E-2,1.346980691E0
7.430294542E0,1.104774028E-1,1.185982674E-1,1.169729590E0
7.450334542E0,-4.506656900E-2,1.796116680E-1,9.942377806E-1
7.470374542E0,-3.583101556E-2,1.256988794E-1,7.597045302E-1
7.490414542E0,5.661749467E-2,-1.835525595E-2,5.823593140E-1
7.510454542E0,7.971040159E-2,-3.182834983E-1,5.001662374E-1
7.530494542E0,3.161534965E-1,-8.560200334E-1,3.674510121E-1
